hashtag,username,timestamp,content,likes,retweets,mentions,hashtags
#nifty50,BMSMONEY,2025-08-02T20:30:00.000Z,"BMSMONEY @BMS_MONEY · Aug 3 Top 10   Conservative Hybrid Mutual Funds for 2025 Ranked by composite performance   score   As of June 30, 2025.        https://bmsmoney.com/eng/mutual-fund/top-performing-conservative-hybrid-fund…     #mutualfunds #MutualFundsSahiHai #NIFTYFUTURE #nifty50 #NiftyIT   #NiftyMidcap #NiftyBank #niftyOptions #sensex #India #FIIs #DIIs 414",0,0,@BMS_MONEY,"#mutualfunds, #MutualFundsSahiHai, #NIFTYFUTURE, #nifty50, #NiftyIT, #NiftyMidcap, #NiftyBank, #niftyOptions, #sensex, #India, #FIIs, #DIIs"
#nifty50,Dr. Manish Pande (#TheManWhoSeesTheFuture),2025-08-02T20:14:10.000Z,"Dr. Manish Pande (#TheManWhoSeesTheFuture) @Drmanishpandee · Aug 3 The stock market will face turbulence in August 2025—expect sharp volatility, investor anxiety, and potential global ripple effects.   #StockMarket #Finance #GlobalMarkets #NASDAQ #NYSE #Sensex #Nifty50 #DowJones #SP500 #MarketCrash #Volatility #Economy #August2025 Show more 188",0,0,@Drmanishpandee,"#TheManWhoSeesTheFuture, #StockMarket, #Finance, #GlobalMarkets, #NASDAQ, #NYSE, #Sensex, #Nifty50, #DowJones, #SP500, #MarketCrash, #Volatility, #Economy, #August2025"
#nifty50,BMSMONEY,2025-08-02T20:00:00.000Z,"BMSMONEY @BMS_MONEY · Aug 3 Top 10   Corporate Bond Mutual Funds for 2025 Ranked by composite performance   score   As of June 30, 2025.        https://bmsmoney.com/eng/mutual-fund/top-performing-corporate-bond-fund…     #mutualfunds #MutualFundsSahiHai #NIFTYFUTURE #nifty50 #NiftyIT   #NiftyMidcap #NiftyBank #niftyOptions #sensex #India #FIIs #DIIs 91",0,0,@BMS_MONEY,"#mutualfunds, #MutualFundsSahiHai, #NIFTYFUTURE, #nifty50, #NiftyIT, #NiftyMidcap, #NiftyBank, #niftyOptions, #sensex, #India, #FIIs, #DIIs"
#nifty50,BMSMONEY,2025-08-02T19:30:00.000Z,"BMSMONEY @BMS_MONEY · Aug 3 Top 10   Arbitrage Mutual Funds for 2025 Ranked by composite performance score   As of June 30, 2025.        https://bmsmoney.com/eng/mutual-fund/top-performing-arbitrage-fund…     #mutualfunds #MutualFundsSahiHai #NIFTYFUTURE #nifty50 #NiftyIT   #NiftyMidcap #NiftyBank #niftyOptions #sensex #India #FIIs #DIIs 110",0,0,@BMS_MONEY,"#mutualfunds, #MutualFundsSahiHai, #NIFTYFUTURE, #nifty50, #NiftyIT, #NiftyMidcap, #NiftyBank, #niftyOptions, #sensex, #India, #FIIs, #DIIs"
#nifty50,Vikas Chaturvedi,2025-08-02T19:27:16.000Z,Vikas Chaturvedi @iamvikas_7 · Aug 3 Ratio chart comparing the #Nifty50  #Index  to the #USDINR exchange rate and #XAUUSD  (gold in USD)- reflecting the R.S of NIFTY against these assets.  Decisive break below the #trendline may indicate our #bearish sentiment. WATCH OUT #banknifty #tarriffwar  #CoolieTrailer #GOLD 293,0,0,@iamvikas_7,"#Nifty50, #Index, #USDINR, #XAUUSD, #trendline, #bearish, #banknifty, #tarriffwar, #CoolieTrailer, #GOLD"
#nifty50,Render With Me,2025-08-02T19:19:33.000Z,Render With Me @renderwithme · Aug 3 #Nifty50 under pressure 4 434,0,0,@renderwithme,#Nifty50
#nifty50,Rajni Krishan $ The SL Trailers $,2025-08-02T19:17:11.000Z,"Rajni Krishan $ The SL Trailers $ @SL_Trailer · Aug 3 Replying to  @SL_Trailer 4. Only when the markets are stable and bottomed, he will look to enter Strong Stocks at suitable points  5. Never enter stocks, no matter how strong they are- if they have rallied significantly & away from their ideal entry points   Time the entry.  #StockToWatch #Nifty50 67",0,0,"@SL_Trailer, @SL_Trailer","#StockToWatch, #Nifty50"
#nifty50,Vishal Kashyap,2025-08-02T19:15:40.000Z,Vishal Kashyap @vishalhpsatkep · Aug 3 Learn to #trade #Nifty50 using just #PriceAction 73,0,0,@vishalhpsatkep,"#trade, #Nifty50, #PriceAction"
#nifty50,BMSMONEY,2025-08-02T18:30:00.000Z,"BMSMONEY @BMS_MONEY · Aug 3 Top 10   Aggressive Hybrid Mutual Funds for 2025 Ranked by composite performance   score   As of June 30, 2025.        https://bmsmoney.com/eng/mutual-fund/top-performing-aggressive-hybrid-fund…     #mutualfunds #MutualFundsSahiHai #NIFTYFUTURE #nifty50 #NiftyIT   #NiftyMidcap #NiftyBank #niftyOptions #sensex #India #FIIs #DIIs 115",0,0,@BMS_MONEY,"#mutualfunds, #MutualFundsSahiHai, #NIFTYFUTURE, #nifty50, #NiftyIT, #NiftyMidcap, #NiftyBank, #niftyOptions, #sensex, #India, #FIIs, #DIIs"
#nifty50,Puspendu Roy Karmakar,2025-08-02T18:17:48.000Z,"Puspendu Roy Karmakar @puspendu789 · Aug 2 Watch the full video for August market prediction and important Gann Pressure Date. https://youtu.be/5-9lQM3bqfE  #Nifty50 #NiftyBank #NiftyMidcap #NIFTYIT #stockmarketcrash #StockMarket #StockMarketIndia #stockmarkets #Stocks #StockMarketNews #StocksToWatch #StocksToBuy #banknifty youtube.com August 2025 Stock Market Prediction  | Gann Square, Moon Cycle &...  Will the stock market rally or crash in August 2025?In this exclusive video, we combine the power of WD Gann theory, astrological timing, and technical in... 1 1 539",0,0,@puspendu789,"#Nifty50, #NiftyBank, #NiftyMidcap, #NIFTYIT, #stockmarketcrash, #StockMarket, #StockMarketIndia, #stockmarkets, #Stocks, #StockMarketNews, #StocksToWatch, #StocksToBuy, #banknifty"
#nifty50,FutureDog,2025-08-02T18:06:40.000Z,"FutureDog @deamonvsme · Aug 2 Replying to  @deamonvsme #TrumpTariffs #IndianStockMarket   Sensex fell 586 pts, Nifty dropped below 24,600 on Aug 1. IT, auto, textile stocks tanked; Nifty IT down 1.6%. FIIs sold ₹5,588 Cr, fueling volatility. Rupee hit 87.25 vs USD. GDP may take a 20-50 bps hit. #Nifty50 #StockMarket 1 154",0,0,"@deamonvsme, @deamonvsme","#TrumpTariffs, #IndianStockMarket, #Nifty50, #StockMarket"
#nifty50,TalkStock365,2025-08-02T18:01:19.000Z,"TalkStock365 @talkstock365 · Aug 2 NSE gave ₹40Cr to set this rule for its listing. #Nifty #Nifty50 #BankNifty Quote RedboxGlobal India @REDBOXINDIA · Aug 2 SEBI PANEL MULLS ALLOWING LARGE FIRMS TO LIST WITH JUST 2.5% EQUITY DILUTION  A SEBI-appointed panel is reportedly considering a major overhaul of IPO rules, which could allow large companies to list by diluting only 2.5% of their equity, down from the current minimum 10% Show more 311",0,0,"@talkstock365, @REDBOXINDIA","#Nifty, #Nifty50, #BankNifty"
#nifty50,BMSMONEY,2025-08-02T18:00:00.000Z,"BMSMONEY @BMS_MONEY · Aug 2 Top 10   Manufacturing Mutual Funds for 2025 Ranked by composite performance   score   As of June 30, 2025. Find the best fund picks to secure your   future!      https://bmsmoney.com/eng/mutual-fund/top-performing-manufacturing-fund…     #mutualfunds #MutualFundsSahiHai #NIFTYFUTURE #nifty50 #NiftyIT   #NiftyMidcap #NiftyBank Show more 103",0,0,@BMS_MONEY,"#mutualfunds, #MutualFundsSahiHai, #NIFTYFUTURE, #nifty50, #NiftyIT, #NiftyMidcap, #NiftyBank"
#nifty50,Chart Analysis by Santhosh Muthukumaran ,2025-08-02T17:45:00.000Z,"Stock Market India Chart Analysis by Santhosh Muthukumaran  @ChartAtlas · Aug 2 Gained 26%  - #SCHNEIDER (797 → 1001).   Updated chart and analysis in the next tweet  #stockmarket #nifty #nifty50 #priceaction Quote Chart Analysis by Santhosh Muthukumaran  @ChartAtlas · Jun 25 Schneider Electric Infrastructure Ltd – #SCHNEIDER  Daily timeframe  – CMP 797  ➔ Price has broken out from a month-long congestion box. ➔ RSI is strong above 60, confirming bullish momentum.  #stockmarket #chartpattern #priceaction @Stock_Precision @AimInvestments Show more 3 422",0,0,"@ChartAtlas, @ChartAtlas, @Stock_Precision, @AimInvestments","#SCHNEIDER, #stockmarket, #nifty, #nifty50, #priceaction, #SCHNEIDER, #stockmarket, #chartpattern, #priceaction"
#nifty50,Trading Zone,2025-08-02T17:35:57.000Z,Trading Zone @prsablue · Aug 2 #JIOFIN  A STRONG RS STOCK  #nifty #nifty50 #sensex #stockmarket #banknifty #StocksToWatch #giftnifty #StocksInFocus #stocks #jiofinance #TrumpTariffs Quote Trading Zone @prsablue · Jul 17 #JIOFIN  Forming an Oversold Shaper here.  Will wait for the strength to develop.  No position till then.  #nifty #nifty50 #sensex #stockmarket #banknifty #StocksToWatch #giftnifty #StocksInFocus #stocks 1 4 5 1.5K,0,0,"@prsablue, @prsablue","#JIOFIN, #nifty, #nifty50, #sensex, #stockmarket, #banknifty, #StocksToWatch, #giftnifty, #StocksInFocus, #stocks, #jiofinance, #TrumpTariffs, #JIOFIN, #nifty, #nifty50, #sensex, #stockmarket, #banknifty, #StocksToWatch, #giftnifty, #StocksInFocus, #stocks"
#nifty50,BMSMONEY,2025-08-02T17:30:00.000Z,"BMSMONEY @BMS_MONEY · Aug 2 Top 10   Infrastructure Mutual Funds for 2025 Ranked by composite performance   score   As of June 30, 2025. Discover must-have funds for your   portfolio!      https://bmsmoney.com/eng/mutual-fund/top-performing-infrastructure-fund…     #mutualfunds #MutualFundsSahiHai #NIFTYFUTURE #nifty50 #NiftyIT   #NiftyMidcap #NiftyBank Show more 117",0,0,@BMS_MONEY,"#mutualfunds, #MutualFundsSahiHai, #NIFTYFUTURE, #nifty50, #NiftyIT, #NiftyMidcap, #NiftyBank"
#nifty50,KD Virdi ,2025-08-02T17:16:04.000Z,KD Virdi  @VIRDIKD · Aug 2 The stock market is controlled by machines and highly sophisticated algorithms.  #Nifty50 #IntradayTrading #TradingPsychology #FinanceBooks #Investing #WealthCreation #StockMarket #Investing #MoneyMatters #Finance #IndianStocks #TechnicalAnalysis 112,0,0,@VIRDIKD,"#Nifty50, #IntradayTrading, #TradingPsychology, #FinanceBooks, #Investing, #WealthCreation, #StockMarket, #Investing, #MoneyMatters, #Finance, #IndianStocks, #TechnicalAnalysis"
#nifty50,TRADINGBITE,2025-08-02T17:05:09.000Z,TRADINGBITE @Rabbisharma1 · Aug 2 1% की कमी काफी खतरनाक हो सकती है। Capital खत्म होते टाइम नहीं लगेगा। #nifty50 #optiontrading 1 79,0,0,@Rabbisharma1,"#nifty50, #optiontrading"
#nifty50,Chart Analysis by Santhosh Muthukumaran ,2025-08-02T17:00:02.000Z,"Stock Market India Chart Analysis by Santhosh Muthukumaran  @ChartAtlas · Aug 2 Gained 30%  - #JKCEMENT (5151 → 6682).   Updated chart and analysis in the next tweet  #stockmarket #nifty #nifty50 #priceaction Quote Chart Analysis by Santhosh Muthukumaran  @ChartAtlas · Apr 22 #JKCEMENT - Multi Timeframe Price Action analysis :  Weekly chart  - CMP 5,151.90   Major Price Breakout confirmed! Decisively closing above the long-term ascending resistance trendline.   Breakout occurred after finding strong dynamic support at the rising 55SMA Show more 3 361",0,0,"@ChartAtlas, @ChartAtlas","#JKCEMENT, #stockmarket, #nifty, #nifty50, #priceaction, #JKCEMENT"
#nifty50,BMSMONEY,2025-08-02T17:00:01.000Z,"BMSMONEY @BMS_MONEY · Aug 2 Top 10   Consumption Mutual Funds for 2025 Ranked by composite performance score   As of June 30, 2025. Grow your wealth with these top fund picks!        https://bmsmoney.com/eng/mutual-fund/top-performing-consumption-fund…     #mutualfunds #MutualFundsSahiHai #NIFTYFUTURE #nifty50 #NiftyIT   #NiftyMidcap #NiftyBank Show more 114",0,0,@BMS_MONEY,"#mutualfunds, #MutualFundsSahiHai, #NIFTYFUTURE, #nifty50, #NiftyIT, #NiftyMidcap, #NiftyBank"
#nifty50,Alpha,2025-08-02T16:47:11.000Z,Alpha @kuldeep90380039 · Aug 2 Which stocks are on your radar for Monday for 5% movement????  #stockmarketcrash #stockmarketsindia #Nifty50 #SwingTrading 169,0,0,@kuldeep90380039,"#stockmarketcrash, #stockmarketsindia, #Nifty50, #SwingTrading"
#nifty50,Chart Analysis by Santhosh Muthukumaran ,2025-08-02T16:45:02.000Z,Stock Market India Chart Analysis by Santhosh Muthukumaran  @ChartAtlas · Aug 2 Castrol India – #CASTROLIND Daily  - CMP 218  ➔ Price in a trading range with support at the 55 SMA (blue). ➔ RSI showing hidden positive divergence.  #stockmarket #nifty #nifty50 #priceaction Zerodha and Castrol Activ IN 5 365,0,0,@ChartAtlas,"#CASTROLIND, #stockmarket, #nifty, #nifty50, #priceaction"
#nifty50,Invest Inc.,2025-08-02T16:43:02.000Z,"Invest Inc. @investincfin · Aug 2 ""If money is the only skill you have in the stock market, you will soon go broke"" -Vijay Kedia  Upskill yourself and let your money multiply while you sleep.  #Nifty50 #nifty 1 243",0,0,@investincfin,"#Nifty50, #nifty"
#nifty50,Invest Inc.,2025-08-02T16:40:50.000Z,"Invest Inc. @investincfin · Aug 2 I have talked excessively about Capital Market stocks in the last few months  Anyone who doesnt buy the dip in this sector, will regret in the next 5 years.  Bookmark this tweet.  Another 5-10% dip and i will start buying.  #Nifty50 #nifty 2 248",0,0,@investincfin,"#Nifty50, #nifty"
#nifty50,Invest Inc.,2025-08-02T16:33:48.000Z,Invest Inc. @investincfin · Aug 2 This fall is an amazing opportunity to buy/add stocks of Capital Markets-  -CDSL -CAMS -360 One -Nuvama Wealth -Motilal Oswal  This is India's decade and all capital market stocks will do well in the next few years.  Crazy amount of wealth will be created here.  #Nifty50 #nifty 5 386,0,0,@investincfin,"#Nifty50, #nifty"
#nifty50,finance vibe,2025-08-02T16:33:15.000Z,finance vibe @finvibe · Aug 2 In India financial literacy is very low!   #financevibe #Nifty #StockMarket #SEBI #nifty #equity #investing #Sharemarket #Nifty50 #Adani #stocks #stockmarketsindia 1 262,0,0,@finvibe,"#financevibe, #Nifty, #StockMarket, #SEBI, #nifty, #equity, #investing, #Sharemarket, #Nifty50, #Adani, #stocks, #stockmarketsindia"
#nifty50,Range Ripper,2025-08-02T16:33:01.000Z,Range Ripper @RangeRipper · Aug 2 Replying to  @RangeRipper  Bookmark this thread  Share it with your investing group  Like & RT to help others  Join our Telegram for real-time alerts: http://t.me/RangeRipper  Follow  @RangeRipper  for more daily trade insights!  #Nifty50 #Dividends #DefenseStocks #AutoStocks #GreyMarket 159,0,0,"@RangeRipper, @RangeRipper, @RangeRipper","#Nifty50, #Dividends, #DefenseStocks, #AutoStocks, #GreyMarket"
#nifty50,Range Ripper,2025-08-02T16:32:52.000Z,"Range Ripper @RangeRipper · Aug 2  STOCKS TO WATCH – AUG 4, 2025 Dividends, Q1 results, defense moves & IPO heat. Your Monday RangeRipper is here #StockMarketIndia #Nifty50 #DefenseStocks #AutoSector #Dividends #RangeRipper 1 112",0,0,@RangeRipper,"#StockMarketIndia, #Nifty50, #DefenseStocks, #AutoSector, #Dividends, #RangeRipper"
#nifty50,Chart Analysis by Santhosh Muthukumaran ,2025-08-02T16:30:02.000Z,Stock Market India Chart Analysis by Santhosh Muthukumaran  @ChartAtlas · Aug 2 Castrol India – #CASTROLIND Weekly  - CMP 218  ➔ Key trigger I am watching is for RSI to close above 60.  #stockmarket #nifty #nifty50 #priceaction Zerodha and Castrol Activ IN 7 363,0,0,@ChartAtlas,"#CASTROLIND, #stockmarket, #nifty, #nifty50, #priceaction"
#nifty50,BMSMONEY,2025-08-02T16:30:00.000Z,"BMSMONEY @BMS_MONEY · Aug 2 Top 10   Banking and Financial Services Mutual Funds for 2025 Ranked by composite   performance score   As of June 30, 2025. Find the perfect funds to enhance your   portfolio!        https://bmsmoney.com/eng/mutual-fund/top-performing-banking-and-financial-services-fund…     #mutualfunds #MutualFundsSahiHai #NIFTYFUTURE #nifty50 #NiftyIT Show more 99",0,0,@BMS_MONEY,"#mutualfunds, #MutualFundsSahiHai, #NIFTYFUTURE, #nifty50, #NiftyIT"
#nifty50,Trading Hustler ,2025-08-02T16:29:17.000Z,"Swing Traders Trading Hustler  @tradinghustlr · Aug 2 Join using following link: https://youtube.com/live/fb0GoeCagFY…  We will be live at exact time, set alert.  For more details join community: https://t.me/tradinghustlersclub…  Please, keep ready your question & ask them during the live session.  #livestreamer | #StocksInFocus | #SwingTrading | #Nifty50 Quote Trading Hustler  @tradinghustlr · Aug 1 Hello Everyone, I am going to host a free webinar on ""Entry & Exit Strategy"" this Sunday.  Last session was on ""Stock Selection""  Details will be shared in the group, join now: https://t.me/tradinghustlersclub…  This will be a power pack learning session, don't miss it!  #stockmarketsindia 1 3 1.3K",0,0,"@tradinghustlr, @tradinghustlr","#livestreamer, #StocksInFocus, #SwingTrading, #Nifty50, #stockmarketsindia"
#nifty50,Trading Zone,2025-08-02T16:26:57.000Z,Trading Zone @prsablue · Aug 2 #IOLCP   A 4 year long base  Waiting for the result..  #nifty #nifty50 #sensex #stockmarket #banknifty #StocksToWatch #giftnifty #StocksInFocus #stocks Quote Trading Zone @prsablue · Jul 31 #IOLCP  Sound bases with multiple pocket pivots and a clear VCP structure.  Repeated trendline hits on pocket pivot volumes   Major resistance 108.Result on 7th August  #nifty #nifty50 #sensex #stockmarket #banknifty #StocksToWatch #giftnifty #StocksInFocus #stocks 2 4 795,0,0,"@prsablue, @prsablue","#IOLCP, #nifty, #nifty50, #sensex, #stockmarket, #banknifty, #StocksToWatch, #giftnifty, #StocksInFocus, #stocks, #IOLCP, #nifty, #nifty50, #sensex, #stockmarket, #banknifty, #StocksToWatch, #giftnifty, #StocksInFocus, #stocks"
#nifty50,finance vibe,2025-08-02T16:22:50.000Z,finance vibe @finvibe · Aug 2 Never allow anyone to disrespect you or the current phase of your life  It doesn't matter how big or small you are  Self respect is the first thing you should never compromise on.   #financevibe #Nifty #StockMarket #SEBI #nifty #equity #investing #Sharemarket #Nifty50 #Adani Show more 2 198,0,0,@finvibe,"#financevibe, #Nifty, #StockMarket, #SEBI, #nifty, #equity, #investing, #Sharemarket, #Nifty50, #Adani"
#nifty50, VOLCANO,2025-08-02T16:21:41.000Z, VOLCANO @Udayaku08151754 · Aug 2 Direction of NEXT Candle    #Nifty50  #niftyOptions  #NiftyAlpha50  #nifty The media could not be played. Reload 1 174,0,0,@Udayaku08151754,"#Nifty50, #niftyOptions, #NiftyAlpha50, #nifty"
#nifty50,_Rajeev_,2025-08-02T16:18:10.000Z,"_Rajeev_ @_Rajiv23_ · Aug 2 Replying to  @itzarunca Thanks Arun.  Kindly check my count , esp current C down( 5cwave).It is similar but with a small change in w3/w4/w5 in this last leg.  In my count w3 is extended, so w5 min/max can be 55340-370/55100.  And below 55100,alt view as w4 towards 54500/lower  #Nifty50  #banknifty 127",0,0,"@_Rajiv23_, @itzarunca","#Nifty50, #banknifty"
#nifty50,finance vibe,2025-08-02T16:17:51.000Z,finance vibe @finvibe · Aug 2 Market share of Mobile OS in India  01 Android - 94.68%  02 IOS - 5.04%   #financevibe #Nifty #StockMarket #SEBI #nifty #equity #investing #Sharemarket #Nifty50 #Adani #stocks #stockmarketsindia 2 178,0,0,@finvibe,"#financevibe, #Nifty, #StockMarket, #SEBI, #nifty, #equity, #investing, #Sharemarket, #Nifty50, #Adani, #stocks, #stockmarketsindia"
#nifty50,Range Ripper,2025-08-02T16:17:07.000Z,"Range Ripper @RangeRipper · Aug 2 Replying to  @RangeRipper   Wrap-Up  NIB’s export = Sentiment booster  India–UAE + Philippines = Global defense ramp-up  Mahindra shines, Tata lags  Modi’s ₹2,200Cr Varanasi push = Infra boost  Keep eyes on HAL, BDL, M&M   Be ready for Monday’s open. #StockMarket #Nifty50 #DefenseStocks 1 89",0,0,"@RangeRipper, @RangeRipper","#StockMarket, #Nifty50, #DefenseStocks"
#nifty50,StockVaani,2025-08-02T16:16:34.000Z,"StockVaani @StockVaani · Aug 2 Recommended to premium members on Thursday even markets were bearish. To join our premium membership, dm me.  #stockmarketsindia #Nifty50 #stocks 2 131",0,0,@StockVaani,"#stockmarketsindia, #Nifty50, #stocks"
#nifty50,finance vibe,2025-08-02T16:16:18.000Z,finance vibe @finvibe · Aug 2 World's biggest economies in 2075 projected by Goldman Sachs  01 China - $57 trillion  02 India - $52.5 trillion  03 USA - $51.5 trillion   #financevibe #Nifty #StockMarket #SEBI #nifty #equity #investing #Sharemarket #Nifty50 #Adani #stocks #stockmarketsindia 1 186,0,0,@finvibe,"#financevibe, #Nifty, #StockMarket, #SEBI, #nifty, #equity, #investing, #Sharemarket, #Nifty50, #Adani, #stocks, #stockmarketsindia"
#nifty50,Chart Analysis by Santhosh Muthukumaran ,2025-08-02T16:15:02.000Z,"Stock Market India Chart Analysis by Santhosh Muthukumaran  @ChartAtlas · Aug 2 HDFC Bank – #HDFCBANK Daily  - CMP 2012  ➔ Gained 5%  since analysis tweeted at 1927. ➔ Steady uprise in ascending channel pattern. ➔ 21 EMA (orange) as dynamic support. ➔ RSI dipping at 60, showing hidden positive divergence.  #stockmarket #nifty #nifty50 #priceaction Zerodha and HDFC Bank 2 10 461",0,0,@ChartAtlas,"#HDFCBANK, #stockmarket, #nifty, #nifty50, #priceaction"
#nifty50,Range Ripper,2025-08-02T16:13:56.000Z,"Range Ripper @RangeRipper · Aug 2  STOCKS TO WATCH – AUG 5, 2025 Defense orders. Strategic partnerships. Auto battles. Big government push. Your Monday RangeRipper thread starts here  #StockMarketIndia #DefenseStocks #AutoSector #Nifty50 1 81",0,0,@RangeRipper,"#StockMarketIndia, #DefenseStocks, #AutoSector, #Nifty50"
#nifty50,Saurabh Yadav,2025-08-02T16:10:39.000Z,Saurabh Yadav @iam00saurabh · Aug 2 #smallcap index is not looking very strong currently.  More fall expected below the marked support zone.  WILL IT BREAK-DOWN ?  #stockmarketsindia #Nifty50 1 68,0,0,@iam00saurabh,"#smallcap, #stockmarketsindia, #Nifty50"
#nifty50,Kaler Bunny,2025-08-02T16:07:03.000Z,Kaler Bunny @BikramKaler · Aug 2 Replying to  @pawanaroraleo I wondered the same after moving back to India. Liquidity and depth in $SPX $QQQ and $SPY options is unrivalled compared to #Nifty50 Weeklies. If had to guess: 1) keep capital inside Indian borders; 2) pad the bottom line of Indian brokerages and market makers / dealers 129,0,0,"@BikramKaler, @pawanaroraleo",#Nifty50
#nifty50,BMSMONEY,2025-08-02T16:00:01.000Z,"BMSMONEY @BMS_MONEY · Aug 2 Top 10   Sectoral/ Thematic Mutual Funds for 2025 Ranked by composite performance   score   As of June 30, 2025. Power up your portfolio with these funds!        https://bmsmoney.com/eng/mutual-fund/top-performing-sectoral-fund…     #mutualfunds #MutualFundsSahiHai #NIFTYFUTURE #nifty50 #NiftyIT   #NiftyMidcap #NiftyBank Show more 92",0,0,@BMS_MONEY,"#mutualfunds, #MutualFundsSahiHai, #NIFTYFUTURE, #nifty50, #NiftyIT, #NiftyMidcap, #NiftyBank"
#nifty50,satyendera tiwari,2025-08-02T16:00:00.000Z,satyendera tiwari @viratbharat9 · Aug 2 Join our official Telegram channel for more insight. https://t.me/viratbharat9 #stockmarketindia #indiansharemarket #tradinglife #investing #stockmarket #finance #equity #wealthcreation #personalfinance #financialfreedom #marketupdate #nifty50 #sensex #nse #bse #learntotrade Show more 1 81,0,0,@viratbharat9,"#stockmarketindia, #indiansharemarket, #tradinglife, #investing, #stockmarket, #finance, #equity, #wealthcreation, #personalfinance, #financialfreedom, #marketupdate, #nifty50, #sensex, #nse, #bse, #learntotrade"
#nifty50,CA Shekhar Goel,2025-08-02T15:57:08.000Z,CA Shekhar Goel @Shekhar10884054 · Aug 2 Finolex Industries Ltd - Q1FY26 result:-   Revenue 1043 Cr vs 1140 cr down by -8.5% YoY & down by -10.97% QoQ  PAT 98.16 cr vs 500.73 cr YoY & 164.58 cr QoQ   Weak    #finolex #Q1FY26 #Nifty50 #StockMarket #Q1Results 99,0,0,@Shekhar10884054,"#finolex, #Q1FY26, #Nifty50, #StockMarket, #Q1Results"
#nifty50,Sarath C Challapalli,2025-08-02T15:46:01.000Z,Sarath C Challapalli @challapallis · Aug 2 @grok  Plz let me know a list of health insurance companies in India with largest market share  #Nifty50 1 70,0,0,"@challapallis, @grok",#Nifty50
#nifty50,Chart Analysis by Santhosh Muthukumaran ,2025-08-02T15:45:00.000Z,"Stock Market India Chart Analysis by Santhosh Muthukumaran  @ChartAtlas · Aug 2 Gained 5%  - #HDFCBANK (1927 → 2012).   Updated chart and analysis in the next tweet  #stockmarket #nifty #nifty50 #priceaction Quote Chart Analysis by Santhosh Muthukumaran  @ChartAtlas · Apr 21 #HDFCBANK - Multi Timeframe Price Action analysis :  Weekly chart  - CMP 1,927.10   Significant Head & Shoulders Failure pattern confirmed! Price broke upwards instead of downwards after forming the pattern.   The 55SMA (Blue) acted as dynamic neckline support, and Show more 3 287",0,0,"@ChartAtlas, @ChartAtlas","#HDFCBANK, #stockmarket, #nifty, #nifty50, #priceaction, #HDFCBANK"
#nifty50,Yogi,2025-08-02T15:44:57.000Z,Yogi @yuvarajbafana · Aug 2 Do not expect returns for next 1.5years from #Nifty50 58,0,0,@yuvarajbafana,#Nifty50
#nifty50,ajay kumar singh,2025-08-02T15:42:54.000Z,"ajay kumar singh @itsajaysingh25 · Aug 2 A Thread on 25% tariff impacted sectors -  Trump’s 25% tariff = ~$9B hit to India’s exports. Biggest pain in gems, textiles, electronics, auto parts. Pharma mostly safe (for now).  trade pain incoming.   #TradeWar #TrumpTariff #Nifty50 1 92",0,0,@itsajaysingh25,"#TradeWar, #TrumpTariff, #Nifty50"
#nifty50,Trading D Wave,2025-08-02T15:39:41.000Z,Trading D Wave @tradingdwave · Aug 2 For Monday:  #INTRADAY  Bulls only if holding above 24660+ else bears only..!!!  :No advisory #Nifty50 1 15 789,0,0,@tradingdwave,"#INTRADAY, #Nifty50"
#nifty50,Mirzad Manzoor,2025-08-02T15:37:01.000Z,Stock Market India Mirzad Manzoor @mrzd_09 · Aug 2 #Nifty50 muted gains for last 1 year.  Now rethink about investing in stocks.  It’s not a get rich quick game. 94,0,0,@mrzd_09,#Nifty50
#nifty50,Neha Kulkarni,2025-08-02T15:35:10.000Z,Neha Kulkarni @NehaKul58624833 · Aug 2 #Banknifty #nifty50 #Sensex  #bankex #Finnifty #OptionsTrading #sharemarket #trading #Nifty #electionday2025 #Nifty  #ShareMarket  #BankNifty  #StockMarketIndia  Nifty and Bank Nifty Options High accuracy Join my Telegram channel free tips and tricks  http://t.me/OptionTradingAngel… 186,0,0,@NehaKul58624833,"#Banknifty, #nifty50, #Sensex, #bankex, #Finnifty, #OptionsTrading, #sharemarket, #trading, #Nifty, #electionday2025, #Nifty, #ShareMarket, #BankNifty, #StockMarketIndia"
#nifty50,Trading Zone,2025-08-02T15:34:47.000Z,"Trading Zone @prsablue · Aug 2 Watched??  The next leader will emerge from stocks that defy the broader market decline and continue to outperform the benchmark on a relative basis.  Must Watch   #nifty #nifty50 #sensex #stockmarket #banknifty #StocksToWatch #giftnifty #StocksInFocus #stocks Quote Trading Zone @prsablue · Aug 1 HOW TO SPOT STRONG RELATIVE STRENGTH #STOCK TO CATCH #MANGCHEFER LIKE EXPLOSIVE MOVES  Like,Share & Subscribe my yt channel to get more such insightful videos  #nifty #nifty50 #sensex #stockmarket #banknifty #StocksToWatch #stocks #giftnifty  https://youtu.be/81OOkf3C24I?si=kPTYJhwQVWeemYMi… 481",0,0,"@prsablue, @prsablue","#nifty, #nifty50, #sensex, #stockmarket, #banknifty, #StocksToWatch, #giftnifty, #StocksInFocus, #stocks, #STOCK, #MANGCHEFER, #nifty, #nifty50, #sensex, #stockmarket, #banknifty, #StocksToWatch, #stocks, #giftnifty"
